54,0,0.56539,0.44946,0.39679,0.22333,11.167,60.565,0,0,0.62,52.473,3.5063,2.8523,0
55,0,0.31461,0.15213,0.079019,0.023799,1.1899,71.357,0,0,1,64.98,10.459,0.54774,0
56,0,0.40672,0.19249,0.14476,0.045451,2.2726,84.797,0,0,1,66.021,-15.554,0.80541,0
57,0,0.33474,0.16379,0.09793,0.071332,3.5666,91.67,0,0,1,63.046,-0.47818,1.5275,0
58,0,0.37128,0.15746,0.087694,0.036597,1.8299,60.41,0,0,1,66.442,23.912,0.70149,0
59,0,0.46743,0.20149,0.13761,0.018199,0.90995,46.588,0,0,0.98,75.786,1.5977,0.27892,0
60,0,1.0151,0.84513,0.79661,0.71695,33.697,62.15,0,0,0.3617,46.084,6.2364,4.9333,0
61,0,0.36763,0.17426,0.096355,0.059027,2.8923,119.29,0,0,1,70.99,-24.244,1.1674,0
62,0,0.76123,0.54684,0.47329,0.37352,18.302,41.4,0,0,0.55102,59.653,14.198,3.5665,0
63,0,0.87607,0.71718,0.71475,0.6252,31.26,41.901,0,0,0.24,54.707,-2.6501,5.2507,0
64,0,1.1234,0.75923,0.67211,0.19297,9.6486,35.815,0,0,0.38,56.513,-2.7412,1.3039,0
65,0,0.15344,0.078407,0.052423,0.022266,1.1133,26.518,0,0,1,65.822,18.519,1.0326,0
66,0,1.3635,1.2062,1.3071,1.1068,16.603,39.161,0,0,0,27.185,-1.7596,3.349,0
67,0,0.40172,0.17688,0.074147,0.0037174,0.18587,84.169,0,0,1,64.314,40.395,0.067321,0
68,0,0.35498,0.16002,0.080845,0.013287,0.66437,78.619,0,0,1,59.757,-25.82,0.26611,0
69,0,0.28134,0.088945,0.04867,0.011716,0.22261,91.045,0,0,1,66.322,-28.248,0.20389,0
70,0,0.93383,0.84202,0.82009,0.77967,38.983,48.916,0,0,0.1,34.629,1.8141,6.0342,0
71,0,0.94306,0.64757,0.56542,0.3907,19.535,57.451,0,0,0.34,51.131,-10.026,3.1448,0
72,0,0.40388,0.13735,0.074675,0.028527,1.4263,55.057,0,0,1,64.318,6.8651,0.52228,0
73,0,0.39254,0.16792,0.10674,0.051154,1.2788,87.904,0,0,1,56.76,12.489,0.66093,0
74,0,0.55896,0.34782,0.31122,0.24726,8.9015,130.63,0,0,0.83333,46.929,-4.9508,2.7008,0
75,0,1.6683,1.1342,1.0302,0.58663,26.985,73.786,0,0,0.21739,37.411,8.2554,2.5717,0
76,0,0.35557,0.21215,0.16517,0.093771,4.3134,63.983,0,0,1,48.563,-5.7285,1.841,0
77,0,0.69687,0.54569,0.49036,0.44083,19.396,43.73,0,0,0.56818,44.787,10.515,4.268,0
78,0,0.27242,0.10379,0.067987,0.011538,0.12692,68.293,0,0,1,35.732,-32.558,0.15072,0
79,0,2.3562,2.0713,1.6596,0.94684,11.362,105.88,0,0,0,27.066,-22.101,1.467,0
80,0,1.9061,1.9093,1.8026,1.3755,48.142,53.714,0,0,0,16.633,-2.8638,4.2997,0
81,0,0.97757,0.74667,0,0.69879,4.8916,78.988,0,0,0,50.279,2.4562,2.0964,0
82,0,1.1959,0.26496,0.12146,0.13112,1.4423,111.46,0,0,0.90909,76.884,-13.628,0.44557,0
83,0,0.41582,0.16175,0.080964,0.03262,1.0765,53.582,0,0,1,64.347,10.809,0.48035,0
84,0,2.0554,1.7343,1.6632,1.109,26.615,41.949,0,0,0.125,39.842,-3.8762,2.7446,0
85,0,0.53273,0.15616,0.10689,0.043605,0.61047,64.933,0,0,1,80.301,14.058,0.40051,0
86,0,0.63826,0.34463,0.34417,0.22524,2.2524,116.6,0,0,0.7,81.335,-8.4286,1.2115,0
87,0,1.1841,1.1298,1.3064,1.0188,16.3,42.399,0,0,0,37.417,2.4916,3.5582,0
88,0,1.4374,1.1461,1.1712,1.0468,11.514,37.984,0,0,0.36364,28.639,-6.2443,2.8466,0
89,0,1.062,1.2607,1.2041,0.99669,9.9669,35.422,0,0,0,11.929,-3.7187,3.0768,0
90,0,1.2576,1.1472,0,1.0999,8.7993,37.14,0,0,0,4.09,-4.09,2.7726,0
91,0,0.64842,0,0,0.43256,2.1628,97.864,0,0,1,16.649,16.649,1.7953,0
Algorithm parameters: image scale: 1.200000, edge value: 0.100000, radius min: 5.000000, radius max: 15.000000, gradient thresh: 10.000000, search radius: 15.000000, min cell separation: 5.000000, dark image: 0.000000
