1,0,1.8358,1.2954,1.0938,0.95812,53.175,0,0,0,0.14,58.06,8.9324,4.0408,0
2,0,2.1883,1.8511,1.7574,0.40592,18.924,0,0,0,0.071429,47.103,4.207,1.2727,0
3,0,2.9475,2.3267,2.0204,0.45447,25.223,0,0,0,0.01,50.85,6.1061,1.1758,0
4,0,0.75199,0.31824,0.19747,0.13403,7.4387,0,0,0,0.92,68.954,-9.9641,1.4966,0
5,0,4.3367,3.8921,3.5541,2.4207,134.35,0,0,0,0.01,39.29,-5.2482,4.2236,0
6,0,2.2113,2.0403,1.9758,1.3918,20.084,0,0,0,0,38.054,-3.3364,2.4314,0
7,0,3.7396,3.0122,2.6159,2.4323,21.599,0,0,0,0.0625,33.185,19.454,2.0976,0
8,0,2.8613,2.7411,2.782,2.6885,49.239,0,0,0,0,15.078,-0.1558,4.151,0
9,0,8.315,7.4767,7.7021,7.0412,39.078,0,0,0,0,15.378,3.1069,2.2564,0
10,0,4.4663,3.4767,2.8973,1.174,65.159,0,0,0,0.04,49.515,7.1531,1.9678,0
11,0,3.1774,2.7527,2.4313,0.77752,17.693,0,0,0,0,33.662,9.42,1.1855,0
12,0,0.75336,0.35654,0.16918,0.065472,3.6337,0,0,0,0.76,71.94,-2.9456,0.65636,0
13,0,2.0758,2.1386,0,1.5646,6.0786,0,0,0,0,22.146,10.083,1.6156,0
14,0,2.9835,2.5891,2.3961,1.6917,79.805,0,0,0,0.023529,39.362,-2.4318,3.9269,0
15,0,4.3078,3.5861,3.1213,1.56,86.578,0,0,0,0.04,52.713,3.8713,2.8005,0
16,0,6.9093,6.6287,6.3664,3.9925,35.453,0,0,0,0,39.473,-7.3323,1.7756,0
17,0,7.091,6.0649,5.1694,5.0445,89.59,0,0,0,0,20.971,-12.099,3.133,0
18,0,2.1488,1.8503,1.8072,1.5048,83.514,0,0,0,0,44.95,1.19,5.3124,0
19,0,2.9016,2.5271,2.3859,2.0442,11.346,0,0,0,0,24.628,-9.2517,1.9407,0
20,0,2.8736,2.5138,2.4054,2.0131,111.72,0,0,0,0,42.492,-0.9725,5.2743,0
21,0,3.0815,2.0879,2.2942,2.1397,14.25,0,0,0,0,25.555,-3.0341,2.1404,0
22,0,2.2352,1.8027,1.6983,1.5341,45.977,0,0,0,0.68519,64.858,15.285,3.7872,0
23,0,3.6011,3.067,2.8932,2.4568,111.81,0,0,0,0.23171,44.118,3.9652,4.6814,0
24,0,2.4213,1.4339,1.5663,1.1991,9.9829,0,0,0,0.2,39.422,5.7322,1.5132,0
25,0,1.43,1.1591,1.0008,0.63587,35.291,0,0,0,0.19,51.874,1.4303,3.3577,0
26,0,3.5174,2.9682,2.6118,0.98713,54.786,0,0,0,0,40.78,-5.3569,2.0937,0
27,0,4.7537,4.3431,4.3696,3.9561,114.17,0,0,0,0,36.335,8.5598,4.5313,0
28,0,2.3958,1.9097,1.6464,0.66765,37.055,0,0,0,0.1,49.07,-0.38854,2.0814,0
