1,0,2.7474,1.2367,0.37386,0.4136,1.7932,0,0,0,1,65.08,25.994,0.32749,0
2,0,6.6352,7.2513,0,5.1527,15.466,0,0,0,0,40.43,14.632,1.3761,0
3,0,9.7339,5.7556,0,2.6396,5.2819,0,0,0,0,28.119,-28.119,0.48956,0
4,0,7.4721,6.2608,5.4768,0.76014,5.5771,0,0,0,0,27.311,12.594,0.2983,0
5,0,7.2572,6.2799,5.6845,2.3252,77.545,0,0,0,0.04,34.571,-1.5258,1.866,0
6,0,11.699,12.409,0,8.5859,17.18,0,0,0,0,21.203,-12.67,1.2022,0
7,0,10.389,8.9986,8.5158,6.8527,150.83,0,0,0,0,38.641,-0.80299,3.1725,0
8,0,3.6165,2.4291,1.7394,1.1983,39.962,0,0,0,0.66,59.133,-2.3329,1.9328,0
9,0,9.7053,6.5977,6.2587,3.9807,34.517,0,0,0,0.23077,48.244,-11.918,1.295,0
10,0,7.9923,6.0392,4.3675,2.8178,34.77,0,0,0,0.027027,48.991,11.298,1.2629,0
11,0,8.2118,5.4378,5.3119,5.5572,40.774,0,0,0,0.045455,48.99,-17.198,2.0702,0
12,0,8.367,7.3606,6.9842,3.4738,115.85,0,0,0,0.01,35.765,0.51264,2.4235,0
13,0,8.0267,6.8315,6.1901,0.95214,31.754,0,0,0,0.07,40.446,-3.5671,0.69469,0
14,0,9.57,7.222,5.9661,1.8665,62.247,0,0,0,0.16,48.468,-5.5596,1.146,0
15,0,7.2227,4.914,4.0281,1.2203,40.697,0,0,0,0.27,63.013,-10.41,0.98895,0
16,0,8.7922,7.5584,6.9352,1.5635,51.622,0,0,0,0.030303,34.902,1.5337,1.0332,0
17,0,7.7876,6.8491,6.232,3.9067,70.357,0,0,0,0,26.897,5.8132,2.1839,0
18,0,7.8475,6.8254,6.2937,1.4387,47.98,0,0,0,0.23,34.957,2.6356,1.06,0
19,0,10.636,9.1846,8.1679,2.3762,79.246,0,0,0,0,34.859,3.671,1.3018,0
20,0,11.374,9.8613,9.3278,2.0559,67.88,0,0,0,0.020202,30.652,8.7538,1.0517,0
21,0,10.096,10.505,9.3489,8.5597,39.965,0,0,0,0,30.203,3.8183,1.8766,0
22,0,9.5393,8.5799,8.0936,5.8714,90.073,0,0,0,0.021739,24.962,7.996,2.4546,0
23,0,9.807,8.1033,7.4623,6.2399,93.645,0,0,0,0,39.989,1.7383,2.5846,0
24,0,3.802,2.5282,2.0082,1.5688,52.32,0,0,0,0.63,60.792,-7.8607,2.3935,0
25,0,9.3848,8.4342,8.1078,7.4372,106.65,0,0,0,0.069767,26.065,1.1641,3.1023,0
26,0,4.7332,3.0894,2.449,1.5979,53.29,0,0,0,0.54,56.969,-10.906,1.9842,0
27,0,9.3551,8.1571,7.8158,5.1863,100.32,0,0,0,0,35.924,-2.7555,2.481,0
28,0,6.4013,5.8965,5.6535,4.8954,57.142,0,0,0,0,23.825,-0.82395,2.7238,0
29,0,9.1167,8.0042,7.519,4.6894,156.39,0,0,0,0.05,35.098,6.7372,2.9856,0
30,0,6.9868,5.6743,5.6048,4.7407,80.631,0,0,0,0.039216,44.336,-0.86346,2.8521,0
31,0,9.701,7.7004,6.8947,0.91215,17.035,0,0,0,0.035714,39.296,0.25912,0.42437,0
32,0,10.907,9.7093,8.4739,2.311,77.071,0,0,0,0.01,33.526,4.1216,1.2378,0
33,0,7.3526,7.552,0,5.2761,14.077,0,0,0,0,48.198,-7.1375,1.3147,0
34,0,8.9824,6.924,6.4648,3.9923,45.268,0,0,0,0,32.512,0.65482,1.5953,0
35,0,11.711,9.7559,8.582,8.092,80.961,0,0,0,0,36.623,1.3935,2.292,0
36,0,6.8882,5.462,4.958,3.8303,61.316,0,0,0,0.0625,46.452,10.498,2.283,0
37,0,10.405,10.099,10.246,8.325,33.317,0,0,0,0,23.547,4.6353,1.6809,0
38,0,10.429,9.2728,8.3188,1.7299,57.694,0,0,0,0.01,36.792,3.0831,0.96957,0
39,0,8.9159,7.5706,6.9639,4.4949,149.9,0,0,0,0,40.878,0.2191,2.9574,0
40,0,11.957,10.433,9.1676,3.2779,109.32,0,0,0,0,34.364,5.118,1.5997,0
41,0,3.8906,2.5784,2.3186,1.9669,65.595,0,0,0,0.66,59.106,4.5749,3.0113,0
42,0,14.131,14.754,0,11.96,27.922,0,0,0,0,11.288,3.1123,1.4884,0
43,0,11.113,10.701,9.1926,9.2095,46.07,0,0,0,0,21.972,-5.5967,1.9725,0
44,0,4.2013,2.6972,2.1119,1.0299,34.348,0,0,0,0.62,65.091,12.87,1.4387,0
45,0,10.235,9.0873,8.9554,8.4154,126.29,0,0,0,0,26.705,-2.3018,3.2372,0
46,0,10.557,8.131,7.3022,4.3891,49.768,0,0,0,0.088235,32.096,-2.4978,1.436,0
47,0,10.716,8.8982,7.2323,4.8072,33.668,0,0,0,0,36.916,16.783,1.2253,0
48,0,3.941,2.3126,1.8974,1.1068,36.913,0,0,0,0.82,63.9,10.59,1.6297,0
49,0,11.282,8.5724,7.0376,1.3097,43.241,0,0,0,0.21212,48.034,-11.458,0.67741,0
50,0,8.5852,7.4778,6.9575,5.668,81.283,0,0,0,0,36.201,-0.60634,2.5736,0
51,0,11.813,12.29,13.253,10.277,41.128,0,0,0,0,20.756,-3.2211,1.7708,0
52,0,9.221,8.4729,7.9154,4.0089,72.195,0,0,0,0.037037,28.61,-6.2071,1.8771,0
53,0,10.498,9.6438,9.1705,8.5429,111.11,0,0,0,0,28.518,-0.11332,3.029,0
54,0,3.6034,2.3938,2.1783,1.6786,55.983,0,0,0,0.74,59.481,6.5434,2.7379,0
55,0,5.1227,2.9264,1.9916,0.15719,5.2422,0,0,0,0.58,64.954,-10.469,0.17826,0
56,0,3.1029,2.3762,1.7344,1.5641,18.778,0,0,0,0.72222,48.641,15.227,1.8319,0
57,0,6.7763,5.6462,5.3238,1.2701,42.356,0,0,0,0.13,40.711,-4.7394,1.108,0
58,0,7.5827,5.4733,4.7321,2.0316,67.755,0,0,0,0.31,48.095,-4.6299,1.5593,0
59,0,7.3646,5.523,4.8298,1.6795,56.011,0,0,0,0.34,50.682,-4.0076,1.3449,0
60,0,5.8644,4.7989,3.88,1.7309,57.726,0,0,0,0.31,44.188,7.6961,1.7211,0
61,0,7.3973,6.1738,5.9066,1.531,37.785,0,0,0,0.16216,51.789,-0.24197,1.0417,0
62,0,8.1467,6.0726,5.6386,1.9616,59.532,0,0,0,0.14286,48.437,-9.6478,1.3375,0
63,0,7.0026,5.7894,5.3024,2.1902,73.043,0,0,0,0.03,40.496,1.0088,1.8365,0
64,0,6.5185,3.5125,0,3.6903,7.3843,0,0,0,0,28.498,-28.498,1.0749,0
65,0,10.714,8.4107,6.3993,3.177,65.691,0,0,0,0.048387,44.047,-7.5321,1.3643,0
